BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls
PP Chawla,WPUJC Vaas,1,1,0,0,1,0,0,0,0,3
PP Chawla,YK Pathan,1,2,0,0,0,0,0,0,1,3
PP Chawla,Yuvraj Singh,2,4,0,0,0,0,0,0,0,6
PP Chawla,Z Khan,2,2,2,0,2,0,0,0,1,8
PP Ojha,A Kumble,2,0,0,0,0,0,0,0,1,2
PP Ojha,A Mishra,1,0,0,0,0,0,0,0,1,1
PP Ojha,A Nehra,0,1,0,0,0,0,0,0,1,1
PP Ojha,AB Agarkar,2,0,0,0,0,0,0,0,1,2
PP Ojha,DJ Bravo,0,1,0,0,0,0,0,0,0,1
PP Ojha,Imran Tahir,0,2,0,0,0,0,0,0,0,2
PP Ojha,KK Cooper,0,1,0,0,0,0,0,0,0,1
PP Ojha,L Balaji,0,1,0,0,0,0,0,0,0,1
PP Ojha,M Morkel,3,1,0,0,0,0,0,0,0,4
PP Ojha,M Muralitharan,1,1,0,0,0,0,0,0,0,2
PP Ojha,MA Starc,2,2,0,0,0,0,0,0,1,4
PP Ojha,MM Sharma,2,1,0,0,0,0,0,0,1,3
PP Ojha,R Bhatia,2,0,0,0,0,0,0,0,1,2
PP Ojha,SK Raina,4,0,0,0,0,0,0,0,2,4
PP Ojha,SL Malinga,2,1,1,0,0,0,0,0,1,4
PP Ojha,Sohail Tanvir,0,2,0,0,0,0,0,0,0,2
PP Ojha,UT Yadav,3,2,1,0,0,0,0,0,0,6
PP Ojha,VR Aaron,0,1,0,0,0,0,0,0,0,1
PP Ojha,WD Parnell,1,1,0,0,0,0,0,0,0,2
PR Shah,A Mishra,1,1,0,0,0,0,0,0,0,2
PR Shah,A Nehra,2,4,0,0,0,0,0,0,0,6
PR Shah,AM Salvi,2,3,1,0,0,0,0,0,0,6
PR Shah,B Akhil,3,2,0,0,0,0,0,0,1,5
PR Shah,BJ Hodge,3,0,0,0,1,0,0,0,1,4
PR Shah,DP Nannes,5,1,0,0,0,0,0,0,1,6
PR Shah,DP Vijaykumar,0,4,1,0,1,0,0,0,0,6
PR Shah,DR Smith,2,1,0,0,0,0,2,0,0,5
PR Shah,Harmeet Singh,4,2,0,0,2,0,0,0,0,8
PR Shah,JH Kallis,0,2,0,0,1,0,0,0,0,3
PR Shah,P Parameswaran,0,1,0,0,0,0,0,0,0,1
PR Shah,PJ Sangwan,2,4,2,0,0,0,0,0,0,8
PR Shah,R Bhatia,2,2,1,0,1,0,0,0,1,6
PR Shah,R Vinay Kumar,4,3,1,0,0,0,0,0,0,8
PR Shah,RJ Harris,2,1,1,0,0,0,0,0,0,4
PR Shah,RP Singh,1,1,0,0,1,0,0,0,1,3
PR Shah,S Sreesanth,1,0,2,0,0,0,0,0,1,3
PR Shah,SB Joshi,1,4,0,0,1,0,0,0,0,6
PR Shah,Shoaib Ahmed,0,0,0,0,1,0,0,0,0,1
PR Shah,TL Suman,1,0,0,0,0,0,0,0,1,1
PR Shah,VY Mahesh,1,0,0,0,0,0,0,0,1,1
PR Shah,Yuvraj Singh,1,1,0,0,0,0,0,0,0,2
PR Shah,Z Khan,1,0,0,0,0,0,0,0,0,1
PSP Handscomb,Harbhajan Singh,1,3,0,0,0,0,0,0,1,4
PSP Handscomb,JJ Bumrah,3,1,0,0,0,0,0,0,0,4
PSP Handscomb,TG Southee,2,2,0,0,0,0,0,0,0,4
PV Tambe,BW Hilfenhaus,0,1,0,0,0,0,0,0,0,1
PV Tambe,CH Gayle,6,0,0,0,0,0,0,0,0,6
PV Tambe,CJ Jordan,1,0,0,0,0,0,0,0,0,1
PV Tambe,DJ Bravo,0,1,0,0,0,0,0,0,0,1
PV Tambe,DW Steyn,3,5,0,0,0,0,0,0,0,8
PV Tambe,IK Pathan,3,1,0,0,0,0,0,0,1,4
PV Tambe,MA Starc,2,2,0,0,0,0,0,0,0,4
PV Tambe,NLTC Perera,0,1,0,0,0,0,0,0,0,1
PV Tambe,R Ashwin,0,1,0,0,0,0,0,0,0,1
PV Tambe,S Aravind,3,1,0,0,0,0,0,0,0,4
PV Tambe,V Kohli,1,3,0,0,0,0,0,0,0,4
PV Tambe,VR Aaron,3,0,0,0,1,0,0,0,0,4
Pankaj Singh,A Nehra,0,1,0,0,0,0,0,0,0,1
Pankaj Singh,A Symonds,0,1,1,0,0,0,0,0,0,2
Pankaj Singh,IK Pathan,5,1,0,0,0,0,0,0,1,6
Pankaj Singh,KA Pollard,1,1,0,0,0,0,0,0,1,2
Pankaj Singh,RP Singh,0,1,0,0,0,0,0,0,0,1
Parvez Rasool,A Nehra,0,1,1,0,0,0,0,0,0,2
Parvez Rasool,AN Ahmed,0,2,0,0,0,0,0,0,0,2
Parvez Rasool,B Kumar,3,1,0,0,1,0,0,0,1,5
Parvez Rasool,L Balaji,1,0,0,0,0,0,0,0,1,1
Parvez Rasool,MG Johnson,0,1,0,0,0,0,0,0,0,1
Parvez Rasool,MM Sharma,0,2,0,0,0,0,0,0,0,2
Parvez Rasool,Mustafizur Rahman,0,2,0,0,0,0,0,0,0,2
Parvez Rasool,SL Malinga,0,2,0,0,0,0,0,0,0,2
Parvez Rasool,SP Narine,2,1,0,0,0,0,0,0,0,3
Q de Kock,A Mishra,2,3,1,0,0,0,0,0,0,6
Q de Kock,A Nehra,5,1,0,0,3,0,1,0,0,10
Q de Kock,AB Dinda,10,7,0,0,3,0,2,0,2,22
Q de Kock,AD Russell,4,1,1,0,0,1,0,0,2,7
Q de Kock,AR Patel,5,4,3,0,5,0,1,0,0,18
Q de Kock,B Kumar,12,12,1,1,1,1,0,0,0,28
Q de Kock,BB Sran,5,2,0,0,1,0,1,0,1,9
Q de Kock,BW Hilfenhaus,8,1,0,0,4,0,0,0,0,13
Q de Kock,CH Gayle,2,9,1,0,0,0,0,0,0,12
Q de Kock,CJ Anderson,1,1,0,0,0,0,0,0,1,2
Q de Kock,CJ Jordan,3,2,1,0,1,0,0,0,0,7
Q de Kock,D Wiese,0,8,0,0,7,0,2,0,0,17
Q de Kock,DJ Hooda,1,3,0,0,0,0,0,0,0,4
Q de Kock,DJG Sammy,2,1,0,0,2,0,0,0,0,5
Q de Kock,DL Chahar,2,1,0,0,0,0,0,0,0,3
Q de Kock,DR Smith,3,4,0,0,1,0,0,0,0,8
Q de Kock,DS Kulkarni,7,2,0,0,3,0,0,0,1,12
Q de Kock,DW Steyn,7,4,1,0,1,0,1,0,1,14
Q de Kock,GJ Maxwell,1,0,1,0,0,0,0,0,0,2
Q de Kock,HV Patel,5,7,1,0,3,0,1,0,0,17
Q de Kock,Harbhajan Singh,8,7,0,1,2,0,0,0,0,18
Q de Kock,I Sharma,6,0,0,0,4,0,1,0,0,11
Q de Kock,IC Pandey,5,2,0,0,0,0,2,0,1,9
Q de Kock,Iqbal Abdulla,0,2,1,0,0,0,0,0,0,3
Q de Kock,JH Kallis,2,1,0,0,1,0,0,0,0,4
Q de Kock,JJ Bumrah,0,1,0,0,0,0,0,0,0,1
Q de Kock,JP Faulkner,3,3,0,0,0,0,0,0,0,6
Q de Kock,KC Cariappa,3,3,0,1,2,0,0,0,0,9
Q de Kock,KH Pandya,4,2,0,0,0,0,0,0,2,6
Q de Kock,KV Sharma,3,3,0,0,3,0,0,0,2,9
Q de Kock,KW Richardson,1,2,0,0,0,0,0,0,0,3
Q de Kock,M Muralitharan,0,1,0,0,1,0,0,0,0,2
Q de Kock,MA Starc,6,4,0,0,1,0,0,0,1,11
Q de Kock,MC Henriques,2,3,0,0,1,0,0,0,1,6
Q de Kock,MG Johnson,3,4,0,0,3,0,1,0,0,11
Q de Kock,MJ McClenaghan,6,1,0,0,0,0,1,0,1,8
Q de Kock,MM Sharma,6,6,0,0,2,0,0,0,1,14
Q de Kock,MP Stoinis,2,3,0,0,2,0,1,0,1,8
Q de Kock,Mustafizur Rahman,1,3,0,0,1,0,0,0,0,5
Q de Kock,P Kumar,13,6,0,0,5,0,1,0,1,25
Q de Kock,P Sahu,1,5,1,0,2,0,0,0,0,9
Q de Kock,PP Ojha,0,1,0,0,0,0,0,0,0,1
Q de Kock,PV Tambe,3,4,1,0,2,0,0,0,1,10
Q de Kock,Parvez Rasool,5,6,3,0,4,0,0,0,0,18
Q de Kock,R Bhatia,1,4,0,0,1,0,0,0,0,6
Q de Kock,R Vinay Kumar,1,2,0,0,3,0,1,0,0,7
Q de Kock,RA Jadeja,0,2,0,0,0,0,0,0,0,2
Q de Kock,S Aravind,6,12,1,0,5,1,1,0,0,26
Q de Kock,S Kaushik,3,3,0,0,0,0,0,0,1,6
Q de Kock,SA Yadav,0,1,0,0,1,0,0,0,0,2
Q de Kock,SK Raina,5,7,1,0,0,0,0,0,0,13
Q de Kock,SL Malinga,7,2,0,0,1,0,0,0,0,10
Q de Kock,SR Watson,5,6,1,0,2,0,1,0,1,15
Q de Kock,STR Binny,2,8,1,0,2,0,0,0,0,13
Q de Kock,Sandeep Sharma,5,3,0,0,1,0,0,0,0,9
Q de Kock,TG Southee,1,1,0,0,2,0,0,0,0,4
Q de Kock,UT Yadav,7,0,0,0,1,0,1,0,1,9
Q de Kock,Y Venugopal Rao,0,2,0,0,0,0,0,0,0,2
Q de Kock,YS Chahal,5,8,0,0,2,0,1,0,2,16
Q de Kock,Z Khan,2,1,0,0,0,0,0,0,0,3
R Ashwin,A Mishra,3,3,0,0,0,0,0,0,0,6
R Ashwin,A Mithun,0,1,0,0,0,0,0,0,0,1
R Ashwin,AB Dinda,1,1,1,0,2,0,0,0,0,5
R Ashwin,AR Patel,1,1,0,0,0,0,0,0,1,2
R Ashwin,Azhar Mahmood,0,1,1,0,1,0,0,0,0,3
R Ashwin,B Kumar,3,0,0,0,0,0,0,0,0,3
R Ashwin,B Lee,4,1,0,0,0,0,0,0,0,5
R Ashwin,BB Sran,4,2,1,0,1,0,0,0,1,8
R Ashwin,CJ Jordan,1,1,1,0,0,0,1,0,0,4
R Ashwin,D Wiese,1,1,0,0,1,0,0,0,1,3
R Ashwin,DJ Muthuswami,2,0,0,0,0,0,0,0,0,2
R Ashwin,DS Kulkarni,1,3,0,0,0,0,0,0,0,4
R Ashwin,DW Steyn,0,3,0,0,0,0,0,0,0,3
R Ashwin,GB Hogg,1,0,0,0,0,0,0,0,0,1
R Ashwin,HV Patel,0,1,0,0,0,0,0,0,0,1
R Ashwin,Harbhajan Singh,10,4,0,0,0,0,0,0,3,14
R Ashwin,Harmeet Singh,0,2,0,0,0,0,0,0,0,2
R Ashwin,IK Pathan,4,1,1,0,1,0,0,0,2,7
R Ashwin,Imran Tahir,0,1,3,0,0,0,0,0,0,4
R Ashwin,Iqbal Abdulla,0,1,0,0,0,0,0,0,0,1
R Ashwin,J Theron,2,0,0,0,0,0,0,0,0,2
R Ashwin,JP Faulkner,0,3,1,0,1,0,0,0,0,5
R Ashwin,KA Pollard,4,5,0,0,0,0,0,0,1,9
R Ashwin,Karanveer Singh,0,2,1,0,0,0,0,0,0,3
R Ashwin,L Balaji,2,1,0,0,1,0,0,0,0,4
R Ashwin,M Morkel,1,1,0,0,1,0,0,0,1,3
R Ashwin,MC Henriques,0,6,0,0,1,0,0,0,0,7
R Ashwin,MG Johnson,2,4,0,0,0,0,0,0,0,6
R Ashwin,MJ McClenaghan,2,3,0,0,0,0,1,0,1,6
R Ashwin,MM Patel,2,1,0,0,0,0,0,0,0,3
R Ashwin,MM Sharma,1,2,0,0,0,0,0,0,0,3
R Ashwin,Mohammed Shami,0,1,0,0,0,0,0,0,0,1
R Ashwin,Mustafizur Rahman,0,3,1,0,1,0,0,0,0,5
R Ashwin,NM Coulter-Nile,0,1,0,0,1,0,0,0,0,2
R Ashwin,P Awana,0,1,0,0,0,0,0,0,0,1
R Ashwin,P Kumar,1,4,0,0,0,0,0,0,0,5
R Ashwin,P Suyal,0,1,0,0,0,0,0,0,0,1
R Ashwin,PP Chawla,6,0,0,0,0,0,0,0,0,6
R Ashwin,PP Ojha,3,2,0,0,0,0,0,0,0,5
R Ashwin,PV Tambe,0,3,1,0,0,0,0,0,0,4
R Ashwin,R Bhatia,6,4,0,0,1,0,0,0,1,11
R Ashwin,R Dhawan,0,1,1,0,2,0,0,0,0,4
R Ashwin,R Vinay Kumar,0,3,0,0,1,0,0,0,0,4
R Ashwin,RG Sharma,1,0,0,0,0,0,0,0,1,1
R Ashwin,RJ Harris,1,6,0,0,1,0,0,0,1,8
R Ashwin,RP Singh,1,1,0,0,0,0,0,0,0,2
R Ashwin,S Aravind,2,1,0,0,0,0,0,0,1,3
R Ashwin,SL Malinga,2,7,1,0,2,0,0,0,3,12
R Ashwin,SMSM Senanayake,5,1,0,0,1,0,0,0,0,7
R Ashwin,SP Narine,1,1,0,0,0,0,0,0,1,2
R Ashwin,SR Watson,2,3,0,0,0,0,0,0,1,5
R Ashwin,Sandeep Sharma,1,3,0,0,0,0,0,0,0,4
R Ashwin,TG Southee,3,2,0,0,0,0,0,0,0,5
R Ashwin,UT Yadav,0,2,1,0,2,0,0,0,0,5
R Ashwin,V Sehwag,4,3,0,0,0,0,0,0,0,7
R Ashwin,WA Mota,2,2,0,0,0,0,0,0,0,4
R Ashwin,Yuvraj Singh,0,2,0,0,0,0,0,0,0,2
R Bhatia,A Mishra,0,1,0,0,0,0,0,0,0,1
R Bhatia,A Nehra,1,3,0,0,0,0,0,0,1,4
R Bhatia,AD Mathews,1,1,1,0,1,0,0,0,1,4
R Bhatia,AN Ahmed,1,0,0,0,2,0,0,0,1,3
R Bhatia,Azhar Mahmood,0,2,0,0,0,0,0,0,0,2
R Bhatia,B Kumar,5,1,1,0,0,0,0,0,1,7
R Bhatia,B Lee,1,3,0,0,0,0,0,0,1,4
R Bhatia,BW Hilfenhaus,2,1,0,0,0,0,0,0,1,3
R Bhatia,CJ Jordan,0,1,0,0,0,0,1,0,0,2
R Bhatia,DJ Bravo,0,1,0,0,0,0,1,0,0,2
R Bhatia,DW Steyn,3,2,0,0,1,0,0,0,1,6
R Bhatia,HV Patel,0,2,0,0,1,0,1,0,0,4
R Bhatia,Harbhajan Singh,3,2,1,0,0,0,0,0,2,6
R Bhatia,Harmeet Singh,0,1,1,0,0,0,0,0,0,2
R Bhatia,IC Pandey,2,3,0,0,0,0,0,0,0,5
R Bhatia,IK Pathan,9,4,0,0,0,0,0,0,1,13
R Bhatia,Iqbal Abdulla,2,0,1,0,0,0,0,0,1,3
R Bhatia,J Botha,1,2,0,0,0,0,0,0,0,3
R Bhatia,JA Morkel,3,1,0,0,0,0,0,0,1,4
R Bhatia,JD Unadkat,2,3,0,0,0,0,0,0,0,5
R Bhatia,JEC Franklin,0,1,0,0,0,0,0,0,0,1
R Bhatia,JJ Bumrah,1,3,1,0,1,0,0,0,0,6
R Bhatia,JP Duminy,3,1,0,0,0,0,0,0,0,4
R Bhatia,Joginder Sharma,0,3,0,0,0,0,2,0,0,5
R Bhatia,KV Sharma,0,2,0,0,0,0,0,0,0,2
R Bhatia,KW Richardson,1,0,2,0,0,0,0,0,1,3
R Bhatia,L Balaji,1,0,0,0,1,0,0,0,1,2
R Bhatia,M Morkel,5,2,2,0,1,0,0,0,0,10
R Bhatia,M Muralitharan,2,2,1,0,0,0,0,0,0,5
R Bhatia,MM Sharma,2,0,1,0,1,0,0,0,2,4
R Bhatia,Mohammed Shami,1,2,0,0,0,0,0,0,1,3
R Bhatia,P Awana,1,0,1,0,0,0,2,0,1,4
R Bhatia,P Kumar,0,2,1,0,0,0,0,0,0,3
R Bhatia,PP Chawla,1,1,0,0,0,0,0,0,0,2
R Bhatia,PP Ojha,1,0,0,0,0,0,0,0,1,1
R Bhatia,R Ashwin,9,6,1,0,0,0,0,0,0,16
R Bhatia,R Sharma,1,1,2,0,0,0,1,0,0,5
R Bhatia,R Vinay Kumar,0,4,1,0,2,0,1,0,1,8
R Bhatia,RA Jadeja,5,8,0,0,1,0,1,0,1,15
R Bhatia,RE van der Merwe,1,0,0,0,0,0,0,0,1,1
R Bhatia,RP Singh,2,9,0,0,3,0,0,0,2,14
R Bhatia,RR Raje,2,1,0,0,0,0,0,0,0,3
R Bhatia,S Nadeem,1,7,0,0,0,0,0,0,0,8
R Bhatia,S Rana,0,1,0,0,0,0,0,0,0,1
R Bhatia,S Sreesanth,1,3,0,0,2,0,1,0,0,7
R Bhatia,SB Jakati,0,1,0,0,0,0,0,0,0,1
R Bhatia,SK Trivedi,3,1,2,0,2,0,0,0,1,8
R Bhatia,SL Malinga,3,9,0,0,1,0,0,0,1,13
R Bhatia,SM Pollock,0,1,0,0,0,0,0,0,0,1
R Bhatia,SR Watson,0,5,1,0,1,0,0,0,0,7
R Bhatia,SW Tait,1,0,0,0,0,0,0,0,1,1
R Bhatia,TG Southee,0,1,0,0,0,0,0,0,0,1
R Bhatia,UT Yadav,1,4,1,1,1,0,0,0,0,8
R Bhatia,WD Parnell,2,4,1,0,1,0,1,0,0,9
R Bhatia,Yuvraj Singh,3,3,0,0,0,0,0,0,1,6
R Bhatia,Z Khan,1,0,0,0,1,0,0,0,0,2
R Bishnoi,Harmeet Singh,1,1,0,0,0,0,0,0,1,2
R Bishnoi,IK Pathan,1,0,0,0,0,0,1,0,0,2
R Bishnoi,M Muralitharan,1,0,0,0,0,0,0,0,1,1
R Bishnoi,VS Malik,4,2,0,0,1,0,1,0,0,8
